AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,11/27/2020,10:37:00PM,SO20-332676,GT,THEFT-GRAND,13500 Block of US HIGHWAY 19 N ,PINELLAS SO,33764
Sheriff,11/28/2020,09:15:00PM,SO20-332971,GTA,STOLEN VEHICLE,15000 Block of MADEIRA WAY ,MADEIRA BEACH,33708
Sheriff,11/28/2020,09:15:00AM,SO20-332986,AB,BATTERY-AGGRAVATED,11100 Block of 62ND AVE N ,PINELLAS SO,33772
Largo PD,11/29/2020,02:00:00PM,20009862,0690,THEFT-PETIT,2600 Block of ROOSEVELT BLVD ,CLEARWATER,33760
Largo PD,11/28/2020,03:30:00PM,20009839,0300,ROBBERY-UNARMED,400 Block of ROSERY RD NE ,LARGO,33771
Largo PD,11/22/2020,07:00:00PM,20009681,0810,ASSAULT,1200 Block of SEMINOLE BLVD ,LARGO,33770
Sheriff,11/21/2020,05:46:00PM,SO20-327143,BAT,BATTERY,0 Block of MAIN ST ,DUNEDIN,34698
Pinellas Park PD,11/29/2020,04:30:00PM,202080000619,06B,THEFT-PETIT,12200 Block of 75TH ST ,PINELLAS PARK,33780
Largo PD,11/24/2020,08:26:00PM,20009735,0690,THEFT-PETIT,7100 Block of ULMERTON RD ,LARGO,33771
Largo PD,11/27/2020,12:00:00AM,20009817,0810,ASSAULT,1500 Block of 21ST ST SW ,LARGO,33771
Sheriff,11/23/2020,11:40:00AM,SO20-328820,GTA,STOLEN VEHICLE,31ST ST N & 54TH AVE N,PINELLAS SO,33714
Sheriff,11/25/2020,Unknown,SO20-330803,BAT,BATTERY,1400 Block of TAMPA RD ,PINELLAS SO,34683
Sheriff,11/25/2020,02:45:00AM,SO20-330355,BRGR,BURGLARY-RESIDENCE,700 Block of STONEHENGE WAY ,PINELLAS SO,34683
Clearwater PD,11/25/2020,10:00:00PM,CW20-154239,BRGR,BURGLARY-RESIDENCE,2200 Block of NURSERY RD ,CLEARWATER,33764
Sheriff,11/24/2020,05:00:00PM,SO20-330110,BRGC,BURGLARY-VEHICLE,0 Block of BRIGTON CT ,SAFETY HARBOR,34695
Tarpon Springs PD,11/26/2020,05:05:00AM,TS20-32616,LSAI,TRAFFIC ACCIDENT,WOOD DOVE AVE & ALT 19,TARPON SPRINGS,34689
Sheriff,11/27/2020,07:00:00PM,SO20-332526,BAT,BATTERY,STARKEY RD & 94TH AVE N,PINELLAS SO,33777
Sheriff,11/16/2020,01:51:00AM,SO20-321444,ADR,ASSAULT,12100 Block of PARK BLVD N ,PINELLAS SO,33772
Pinellas Park PD,11/16/2020,10:34:00AM,202000070614,06B,THEFT-PETIT,11100 Block of US HIGHWAY 19 ,PINELLAS PARK,33780
Clearwater PD,11/15/2020,04:40:00PM,CW20-150355,BAT,BATTERY,KINGS HWY & FAIRMONT ST,CLEARWATER,33755
Sheriff,11/16/2020,03:30:00PM,SO20-321977,PT,THEFT-PETIT,5000 Block of E BAY DR ,LARGO,33764
Sheriff,11/24/2020,10:44:00AM,SO20-329769,PT,THEFT-PETIT,5600 Block of 66TH ST N ,PINELLAS SO,33709
Sheriff,11/25/2020,04:58:00PM,SO20-330693,AL,ALARM,11100 Block of PARK BLVD N ,SEMINOLE,33772
Largo PD,11/20/2020,12:30:00PM,20009629,0680,THEFT-PETIT,700 Block of 14TH AVE NW ,LARGO,33770
Sheriff,11/25/2020,09:33:00PM,SO20-330809,MPA,MISSING PERSON,14300 Block of OLIVER ST ,PINELLAS SO,33774
Treasure Island PD,11/16/2020,04:14:00AM,TI20-23403,BRGC,BURGLARY-VEHICLE,100 Block of 89TH AVE ,TREASURE ISLAND,33706
Sheriff,11/15/2020,12:00:00AM,SO20-321207,BRGR,BURGLARY-RESIDENCE,600 Block of ELM ST ,SAFETY HARBOR,34695
Sheriff,11/29/2020,10:00:00AM,SO20-333782,MPA,MISSING PERSON,1800 Block of DRIFTWOOD CIR S ,OLDSMAR,34677
Tarpon Springs PD,11/21/2020,11:00:00PM,TS20-32213,SBR,BATTERY-SEXUAL,900 Block of BECKETT WAY ,TARPON SPRINGS,34689
Sheriff,11/29/2020,11:30:00PM,SO20-333474,MPJU,MISSING PERSON,11000 Block of DUNCAN ST ,SEMINOLE,33772
