AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,12/17/2021,11:16:00PM,SO21-359433,A,ASSAULT,141ST AVE & GULF BLVD,MADEIRA BEACH,33708
Sheriff,12/23/2021,07:45:00PM,SO21-365430,B65,BATTERY ,2400 Block of FRANCISCAN DR ,PINELLAS SO,33763
Sheriff,12/23/2021,07:02:00PM,SO21-365386,AB,BATTERY-AGGRAVATED,1100 Block of 16TH AVE NW ,PINELLAS SO,33765
Gulfport PD,12/23/2021,07:30:00PM,GP21-23485,BAT,BATTERY,6200 Block of 14TH AVE S ,GULFPORT,33707
Gulfport PD,12/23/2021,12:00:00AM,GP21-23454,BRGR,BURGLARY-RESIDENCE,2500 Block of 59TH ST S ,GULFPORT,33707
Sheriff,12/23/2021,05:42:00AM,SO21-365154,BRGC,BURGLARY-VEHICLE,1600 Block of S JEFFERSON AVE ,PINELLAS SO,33756
Clearwater PD,12/23/2021,Unknown,CW21-160170,GTHN,THEFT-GRAND,1300 Block of YOUNG AVE ,CLEARWATER,33756
Clearwater PD,12/24/2021,01:00:00PM,CW21-160546,BAT,BATTERY,2700 Block of SEVILLE BLVD ,CLEARWATER,33764
Treasure Island PD,12/24/2021,01:46:00PM,TI21-26715,BOL,BATTERY,10500 Block of GULF BLVD ,TREASURE ISLAND,33706
Clearwater PD,12/24/2021,02:02:00PM,CW21-160551,TAWN,TRESPASS,100 Block of CORONADO DR ,CLEARWATER,33767
Sheriff,12/24/2021,06:40:00PM,SO21-366169,TAWN,TRESPASS,14800 Block of 49TH ST N ,PINELLAS SO,33762
Clearwater PD,12/24/2021,12:17:00PM,CW21-160543,PT,THEFT-PETIT,1400 Block of S BELCHER RD ,CLEARWATER,33764
Treasure Island PD,12/24/2021,01:06:00AM,TI21-26676,TO,TRESPASS,BLIND PASS BRIDGE,TREASURE ISLAND,33706
Clearwater PD,12/24/2021,12:15:00AM,CW21-160431,BAT,BATTERY,200 Block of S STARCREST DR ,CLEARWATER,33765
Sheriff,12/24/2021,01:55:00AM,SO21-365698,DFP,WEAPON,11000 Block of DUNCAN ST ,SEMINOLE,33772
Sheriff,12/24/2021,12:03:00AM,SO21-365622,BAT,BATTERY,4900 Block of 45TH AVE N ,PINELLAS SO,33709
Sheriff,12/23/2021,06:30:00PM,SO21-365381,TAWN,TRESPASS,2600 Block of 54TH AVE N ,PINELLAS SO,33714
Clearwater PD,12/23/2021,10:30:00AM,CW21-160170,GT,THEFT-GRAND,1300 Block of YOUNG AVE ,CLEARWATER,33756
Sheriff,12/17/2021,12:00:00AM,SO21-358860,GTR,THEFT-GRAND,1000 Block of PINELLAS BAYWAY S, ST PETERSBURG ,ST PETERSBURG,33715
Sheriff,12/17/2021,03:47:00AM,SO21-358599,GTF,THEFT-GRAND,9000 Block of 90TH ST N ,PINELLAS SO,33777
Clearwater PD,12/15/2021,06:00:00PM,SO21-357109,GTA,STOLEN VEHICLE,26500 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Clearwater PD,12/24/2021,04:50:00PM,CW21-160592,ROBU,ROBBERY-UNARMED,2200 Block of DREW ST ,CLEARWATER,33765
Clearwater PD,12/15/2021,03:13:00AM,CW21-156579,BRGC,BURGLARY-VEHICLE,1800 Block of SPRINGTIME AVE ,CLEARWATER,33755
Sheriff,12/17/2021,11:35:00AM,SO21-358892,PTTB,THEFT-PETIT,2200 Block of TONIWOOD LN ,PINELLAS SO,34685
Kenneth City PD,12/17/2021,01:30:00AM,KC21-57511,AB,BATTERY-AGGRAVATED,6200 Block of 54TH AVE N ,KENNETH CITY,33712
Sheriff,12/17/2021,04:00:00PM,SO21-358797,MPA,MISSING PERSON,0 Block of PELICAN DR S ,OLDSMAR,34677
Sheriff,12/16/2021,07:30:00AM,SO21-358354,MPJE,MISSING PERSON,9500 Block of STARKEY RD ,PINELLAS SO,33777
Sheriff,12/18/2021,03:40:00PM,SO21-360092,MPA,MISSING PERSON,11000 Block of 64TH TER N ,PINELLAS SO,33772
Sheriff,12/17/2021,12:00:00AM,SO21-359312,SBS,BATTERY-SEXUAL,7500 Block of 46TH AVE N ,PINELLAS SO,33709
Tarpon Springs PD,12/24/2021,10:23:00AM,TS21-33299,BAT,BATTERY,1000 Block of E TARPON AVE ,TARPON SPRINGS,34689
Sheriff,12/24/2021,05:24:00AM,SO21-365760,TAWN,TRESPASS,13400 Block of 60TH ST N ,PINELLAS SO,33760
Clearwater PD,12/24/2021,12:42:00PM,CW21-160542,BAT,BATTERY,1200 Block of TURNER ST ,CLEARWATER,33756
Tarpon Springs PD,12/28/2021,10:56:00AM,TS21-33636,TAWN,TRESPASS,100 Block of E LEMON ST ,TARPON SPRINGS,34689
Clearwater PD,12/18/2021,04:04:00AM,CW21-157970,PT,THEFT-PETIT,1700 Block of HARBOR DR ,CLEARWATER,33755
Clearwater PD,12/18/2021,01:10:00AM,CW21-157817,TAWN,TRESPASS,300 Block of CORONADO DR ,CLEARWATER,33767
Clearwater PD,12/17/2021,06:36:00PM,CW21-157621,PT,THEFT-PETIT,2400 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Sheriff,12/18/2021,12:00:00PM,SO21-359948,BAT,BATTERY,4100 Block of 55TH AVE N ,PINELLAS SO,33714
Clearwater PD,12/19/2021,12:00:00AM,CW21-158492,PT,THEFT-PETIT,2700 Block of SUNSET POINT RD ,CLEARWATER,33759
Clearwater PD,12/19/2021,11:00:00PM,CW21-158483,SBR,BATTERY-SEXUAL,600 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,12/22/2021,12:00:00AM,SO21-364419,PT,THEFT-PETIT,1800 Block of HIGHLAND CLUB LN ,PINELLAS SO,34684
Sheriff,12/21/2021,12:00:00AM,SO21-363260,PT,THEFT-PETIT,3800 Block of TANAGER PL ,PINELLAS SO,34685
Clearwater PD,12/22/2021,01:20:00PM,CW21-159802,BAT,BATTERY,0 Block of N LADY MARY DR ,CLEARWATER,33755
Treasure Island PD,12/30/2021,07:08:00PM,TI21-27086,TAWN,TRESPASS,100 Block of 104TH AVE ,TREASURE ISLAND,33706
Sheriff,12/22/2021,12:00:00AM,SO21-364395,BRGC,BURGLARY-VEHICLE,10000 Block of ULMERTON RD ,LARGO,33771
Tarpon Springs PD,12/21/2021,08:30:00PM,TS21-33035,PT,THEFT-PETIT,1900 Block of N PINELLAS AVE ,TARPON SPRINGS,34689
Clearwater PD,12/24/2021,07:00:00PM,CW21-160510,BAT,BATTERY,1800 Block of N FT HARRISON AVE ,CLEARWATER,33755
Clearwater PD,12/25/2021,04:50:00PM,CW21-160797,MPJU,MISSING PERSON,100 Block of N FREDRICA AVE ,CLEARWATER,33755
Sheriff,12/25/2021,03:00:00PM,SO21-366926,PTPS,THEFT-PURSE SNATCH,13100 Block of VONN RD ,LARGO,33774
Treasure Island PD,12/15/2021,09:00:00PM,TI21-26013,PTTB,THEFT-PETIT,9600 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,12/21/2021,12:00:00AM,SO21-363270,BAT,BATTERY,2700 Block of 42ND AVE N ,PINELLAS SO,33714
Sheriff,12/22/2021,10:42:00AM,SO21-363921,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
