AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,3/16/2021,10:00:00AM,SO21-69566,BAT,BATTERY,3500 Block of 56TH AVE N ,PINELLAS SO,33714
Sheriff,3/20/2021,02:20:00PM,SO21-73649,MPJU,MISSING PERSON,8500 Block of PARK BLVD N ,PINELLAS SO,33777
Sheriff,3/20/2021,09:55:00AM,SO21-73457,TAWN,TRESPASS,30900 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,3/20/2021,12:00:00AM,SO21-73805,BAT,BATTERY,113TH ST N & 74TH AVE N,SEMINOLE,33772
Sheriff,3/20/2021,07:30:00AM,SO21-73530,PT,THEFT-PETIT,1200 Block of BAYSHORE BLVD ,DUNEDIN,34698
Sheriff,3/20/2021,01:00:00PM,SO21-73588,TAWN,TRESPASS,14200 Block of 49TH ST N ,PINELLAS SO,33762
Indian Shores PD,3/22/2021,09:43:00AM,IS21-3110,PTTB,THEFT-PETIT,20100 Block of GULF BLVD ,INDIAN SHORES,33785
Sheriff,3/21/2021,12:00:00AM,SO21-74307,BRGC,BURGLARY-VEHICLE,800 Block of OLEANDER WAY S ,SOUTH PASADENA,33707
Sheriff,3/21/2021,07:00:00AM,SO21-74502,PT,THEFT-PETIT,SE 194TH ST & SE 58TH AVE,OUTSIDE AGENCY,34449
Sheriff,3/22/2021,11:00:00PM,SO21-75031,PT,THEFT-PETIT,4900 Block of 34TH ST N ,PINELLAS SO,33714
Clearwater PD,3/21/2021,04:00:00PM,CW21-34917,A,ASSAULT,2500 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Sheriff,3/22/2021,12:00:00AM,SO21-75290,TAWN,TRESPASS,5500 Block of ULMERTON RD ,LARGO,33760
Sheriff,3/15/2021,12:00:00AM,SO21-68486,PT,THEFT-PETIT,1500 Block of BELCHER RD ,PINELLAS SO,34683
Treasure Island PD,3/15/2021,10:40:00AM,TI21-5854,LSAP,TRAFFIC ACCIDENT,10200 Block of TARPON DR ,TREASURE ISLAND,33706
Sheriff,3/15/2021,12:00:00AM,SO21-68843,ABCO,BURGLARY-VEHICLE,300 Block of PINELLAS BAYWAY S ,ST PETERSBURG,33715
Sheriff,3/15/2021,11:00:00PM,SO21-68980,GTA,STOLEN VEHICLE,14000 Block of VIVIAN DR ,MADEIRA BEACH,33708
Sheriff,3/16/2021,05:30:00AM,SO21-69675,BRGC,BURGLARY-VEHICLE,13400 Block of W RENA DR ,PINELLAS SO,33771
Sheriff,3/16/2021,01:20:00PM,SO21-69536,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,3/21/2021,04:00:00PM,SO21-74481,GTA,STOLEN VEHICLE,1400 Block of MAIN ST ,DUNEDIN,34698
Sheriff,3/22/2021,02:33:00PM,SO21-75177,GT,THEFT-GRAND,36100 Block of E LAKE RD ,PINELLAS SO,34685
Sheriff,3/21/2021,02:58:00PM,SO21-74549,PTS,THEFT-SHOPLIFTING,8900 Block of BRYAN DAIRY RD ,PINELLAS SO,33777
